-0.014116283516229353,0.16581062040107744,0.02574615806069133,-0.07335779696010032,0.011822435661706352,0.007957325370013221,0.04652053793969149,0.06959185801714675,-0.029586910595718528,0.04686089418503959,-0.031003597535113944,0.05186124129310093,0.06834675813746721,-0.04906748790809996
0.05095889029632459,-0.017833202406032575,0.04224654916852564,-0.011360472423761758,-0.05323045621623449,-0.06876768814968741,0.02860394166357553,0.06421110593495195,-0.0009008458988694591,0.027890509157509992,-0.07099958797004623,-0.02245075683171864,0.04823645942852683,-0.029984567433489852
0.1313009790959642,-0.04226661013792621,0.001189394125990404,0.0017378408501062734,-0.0333514873585161,0.018491255445520532,-0.025102784947211538,-0.06273586212050163,-0.028141772042923608,-0.006291357714357617,0.04004158403460063,-0.014310686920126884,0.06452777421861779,0.014436265203787704
0.004246850991222701,0.03166360334045175,0.0688354908636435,-0.005544635853582354,-0.03920091562955029,0.06130109174291081,-0.04770308312813184,0.05973635394118997,-0.051230974606284986,0.044059169709351025,0.003817347108489982,0.003400903397340138,0.0013689490883510365,0.07065646544592008
0.005337674376227517,0.01858100647845985,0.00693321098693829,0.024195498188720736,0.02534946525944871,0.04825817496375322,0.023344783445949393,-0.008374960412490097,0.037104977054291666,0.04965148375275109,0.0004147818295487201,0.02021952061813405,0.0201969480203169,-0.01606433536974471
0.031953888748476135,-0.01090552275750892,0.017628437490069534,0.08023401404999536,-0.03886993213005153,-0.024486046456073485,-0.03001658223321764,-0.06575011505365086,0.04179648621335561,0.07959382793089603,0.04480085610635152,-0.05249043288283394,-0.011528655869405973,0.002265780648202374
-0.006242641799170013,-0.05658346101664973,-0.029030340429598737,0.027196365820464086,-0.020776247996081017,0.007669909746823206,-0.03761696701901212,0.07140057132059761,0.0020748635938638593,-0.03196650901552459,0.03556366328719016,-0.06555728934671647,0.01625468118747708,0.013124537415463232
-0.030544931306178014,0.004701857603210272,0.00142460547473706,-0.07146155481921715,0.017299418407857373,0.020257307842647822,-0.03186502051159126,0.05903252714662457,-0.03697599821563576,0.0015374407237691208,0.0012257156168086478,0.07072023314128176,0.09124173020882323,0.03467483011540334
0.01223272605957901,-0.03807525659132857,-0.007848368980994688,-0.0398165031023918,-0.06651273307195237,0.02776018298414243,-0.06655874959905934,0.011883590146175443,-0.030404403789938948,0.052884945238123385,0.01659797436066008,-0.05977300284906685,0.03157658139222881,-0.04878776561254794
0.06376349787827706,-0.048293281801337504,0.018501061126527458,0.00420421327397188,0.027795821270011442,-0.09758545119950716,0.06327851463719344,-0.07008953605581547,-0.00576459876059505,-0.037128473010186715,-0.03649383434110758,0.03740401764907898,-0.03520583652764051,-0.06224967312154647
