-0.16236778354026335,-0.8691047118676916,0.00923991220070467,-0.28713354578817907,0.4649428980413687,0.019633371886648654,-0.10139522524770123,-0.016910934883759537,0.12870924149596555,-0.14829378151018302
0.20252086034555106,0.3928768166061099,0.19465748536552374,0.13192556315670717,-0.22836388993169748,-0.2599161761063313,0.5617517864842869,0.3034751233254812,-0.10230919429084616,-0.05104167361899657
0.39406261295442563,-0.07938799393409246,-0.19031056077665404,-0.00618110434660524,0.1906334301667371,-0.057279354164753084,-0.3013538427051883,0.1521161436071979,-0.3479277305151116,0.1794070472457588
0.07597760697203397,-0.03333470509707436,-0.1637342743789064,0.029208234570187723,-0.22757746198268358,-0.05092054400217592,-0.06549962253368294,-0.06433810259009691,-0.14865114276980793,0.7052202305948142
0.07578352001176679,-0.2657422018006238,0.16563721101628495,0.4278265612698124,0.11478622148639225,-0.07854684701986553,0.12566870421088044,-0.28418282910522574,-0.25119160955221476,0.10519220475384265
0.07089447162048199,-0.007654619166285022,-0.14213220275329064,0.3123846963650684,-0.0004499555101834316,0.12150447153808841,0.2498866017594501,0.019112108277291196,-0.058134670192993426,0.426697195775336
-0.10304155632041237,0.03448456211092926,0.1463850568692121,0.3038799116814151,0.06471574647169547,-0.19750068597849751,-0.18902039669486972,-0.16715337995591537,0.4303500869682794,0.5161751490007879
0.5382823426692827,0.5269713328151346,-0.19372817656555122,-0.03253179915558571,-0.06507456603704521,-0.10056887939609525,0.22499007271125973,0.18127692607204504,0.10051169480188267,0.04239875355605039
-0.23268057005762707,-0.14943861490398094,0.184705384544033,0.17770218674380592,0.02009142388210192,-0.06574081784297077,-0.3223493978655383,-0.15970035195797386,0.11852385672265633,0.31789512012182763
0.3496759077167068,0.2455202987209271,0.21194929097102408,-0.11907724436884247,-0.39516708459574407,0.08325800189792013,0.25525146754399136,0.21295136684084778,-0.4057541634869269,-0.30456492061201923
0.011476694309562501,-0.0020440872444726756,0.4029966000320727,-0.6850236104288601,-0.014533920734955892,-0.3847158200407545,0.3490221501758099,-0.2556631043484181,0.018854059157656727,0.14395355763456646
0.15861862408532476,-0.06300974321305149,0.05091323346011157,0.14628797257469459,0.03692957043275777,-0.006090802345814523,-0.03971235773797773,-0.13784495371990935,0.04383095652765007,-0.24187946336857574
0.18507468601374155,-0.15673785986104313,0.228248300818896,0.12000886615317072,-0.20359867781563432,-0.0020182138321804878,-0.40759828370406614,0.21922146822536065,-0.20081155997536781,-0.012989589582196696
0.030981547336876154,0.37183992125677934,-0.1080932685230365,0.23858783050505986,0.38136391752886284,-0.19159501464310896,0.047772583266262485,-0.24426638681666515,-0.35955024140010045,0.10729998063025228
0.6779337541945455,0.07894816773945708,0.10986414285685328,0.1331435698175423,0.010286151824404956,0.23346198535909204,-0.3032191206932734,0.31373943740693033,-0.030192422438535267,0.016877486992590646
-0.398279057278353,0.43363121829099793,-0.019554521877709313,0.6451974861175233,-0.21932781090920686,-0.06978216697025473,-0.10603688344059647,-0.027504297651206953,0.5375681566833785,-0.27870379826871516
0.017123410564722805,-0.21023084079679855,-0.015566317076191351,-0.15762376841242737,0.19107608152039357,-0.37466790196056426,-0.04815333152151974,0.2810667788890322,-0.3027114494813664,0.2523593051132958
-0.015924355766784457,-0.030079156206788294,-0.5315378219562255,-0.03703114782942394,0.32716646033280233,-0.19872752938612348,-0.19304185460660267,0.27856818901018404,-0.0032144935123038063,-0.24302695629790977
-0.04178285213598917,-0.2441885020550327,0.3165149646781001,-0.09373552166952692,-0.02505988724001859,-0.04478520721390605,0.2012916129897082,0.03819878886448149,-0.13956636688501267,0.03389151648304225
-0.016388764265161587,0.3245357288011551,-0.29118389935717426,-0.23707976280791082,0.4894850328956982,-0.18799734061518233,-0.1453578437109338,-0.07751673357894576,0.22920994419645624,0.04644456337597685
